Nutrient,Age_Group,Gender,Amount,Unit,Source_Type,Source_Name,Source_URL,Nutrient_Notes
Coenzyme Q10,51-70 years,Male,95,mg,Research-based,Biofactors,https://doi.org/10.1002/biof.1239,Important for cellular energy production and cardiovascular health. Levels decline with age. Optimal intake from research studies
Coenzyme Q10,70+ years,Female,90,mg,Research-based,Biofactors,https://doi.org/10.1002/biof.1239,Important for cellular energy production and cardiovascular health. Levels decline with age. Optimal intake from research studies
Coenzyme Q10,70+ years,Male,90,mg,Research-based,Biofactors,https://doi.org/10.1002/biof.1239,Important for cellular energy production and cardiovascular health. Levels decline with age. Optimal intake from research studies
Curcumin,Birth to 6 months,Female,150,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,Birth to 6 months,Male,150,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,7-12 months,Female,200,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,7-12 months,Male,200,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,1-3 years,Female,250,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,1-3 years,Male,250,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,4-8 years,Female,300,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,4-8 years,Male,300,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,9-13 years,Female,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,9-13 years,Male,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,14-18 years,Female,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,14-18 years,Lactating,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,14-18 years,Male,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,14-18 years,Pregnant,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,19-30 years,Female,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,19-30 years,Lactating,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,19-30 years,Male,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,19-30 years,Pregnant,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,31-50 years,Female,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,31-50 years,Lactating,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,31-50 years,Male,500,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,31-50 years,Pregnant,400,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,51-70 years,Female,475,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,51-70 years,Male,475,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,70+ years,Female,450,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Curcumin,70+ years,Male,450,mg,Research-based,Journal of Medicinal Food,https://doi.org/10.1089/jmf.2006.9.199,Active compound in turmeric with potent anti-inflammatory properties. Absorption enhanced with piperine
Docosahexaenoic Acid (DHA),Birth to 6 months,Female,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),Birth to 6 months,Male,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),7-12 months,Female,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),7-12 months,Male,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),1-3 years,Female,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),1-3 years,Male,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),4-8 years,Female,150,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),4-8 years,Male,150,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),9-13 years,Female,200,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),9-13 years,Male,200,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),14-18 years,Female,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),14-18 years,Lactating,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),14-18 years,Male,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),14-18 years,Pregnant,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),19-30 years,Female,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),19-30 years,Lactating,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),19-30 years,Male,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),19-30 years,Pregnant,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),31-50 years,Female,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),31-50 years,Lactating,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),31-50 years,Male,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),31-50 years,Pregnant,300,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),51-70 years,Female,237,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),51-70 years,Male,237,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),70+ years,Female,225,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Docosahexaenoic Acid (DHA),70+ years,Male,225,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid critical for brain and eye development. Important during pregnancy and lactation
Eicosapentaenoic Acid (EPA),Birth to 6 months,Female,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),Birth to 6 months,Male,75,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),7-12 months,Female,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),7-12 months,Male,100,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),1-3 years,Female,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),1-3 years,Male,125,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),4-8 years,Female,150,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),4-8 years,Male,150,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),9-13 years,Female,200,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),9-13 years,Male,200,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),14-18 years,Female,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),14-18 years,Lactating,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),14-18 years,Male,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),14-18 years,Pregnant,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),19-30 years,Female,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),19-30 years,Lactating,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),19-30 years,Male,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),19-30 years,Pregnant,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),31-50 years,Female,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),31-50 years,Lactating,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),31-50 years,Male,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),31-50 years,Pregnant,250,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),51-70 years,Female,237,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),51-70 years,Male,237,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),70+ years,Female,225,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Eicosapentaenoic Acid (EPA),70+ years,Male,225,mg,Research-based,Global Organization for EPA and DHA,https://doi.org/10.1016/j.plefa.2008.10.001,Essential omega-3 fatty acid with anti-inflammatory properties. Important for cardiovascular health
Folate (B9),Birth to 6 months,Female,120,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),Birth to 6 months,Male,120,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),7-12 months,Female,160,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),7-12 months,Male,160,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),1-3 years,Female,200,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),1-3 years,Male,200,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),4-8 years,Female,240,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),4-8 years,Male,240,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),9-13 years,Female,320,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),9-13 years,Male,320,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),14-18 years,Female,400,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),14-18 years,Lactating,500,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),14-18 years,Male,400,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),14-18 years,Pregnant,600,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),19-30 years,Female,400,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),19-30 years,Lactating,500,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),19-30 years,Male,400,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),19-30 years,Pregnant,600,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),31-50 years,Female,400,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),31-50 years,Lactating,500,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),31-50 years,Male,400,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),31-50 years,Pregnant,600,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),51-70 years,Female,380,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),51-70 years,Male,380,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),70+ years,Female,360,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Folate (B9),70+ years,Male,360,mcg DFE,RDA,NIH ODS,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,"Essential for DNA synthesis, red blood cell formation. Critical during pregnancy to prevent neural tube defects"
Glutamine,Birth to 6 months,Female,150,mg/kg body weight,Research-based,Clinical Nutrition,https://doi.org/10.1016/j.clnu.2003.10.001,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,Birth to 6 months,Male,150,mg/kg body weight,Research-based,Clinical Nutrition,https://doi.org/10.1016/j.clnu.2003.10.001,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,7-12 months,Female,140,mg/kg body weight,Research-based,Clinical Nutrition,https://doi.org/10.1016/j.clnu.2003.10.001,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,7-12 months,Male,140,mg/kg body weight,Research-based,Clinical Nutrition,https://doi.org/10.1016/j.clnu.2003.10.001,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,1-3 years,Female,8000,mg,Research-based,American Journal of Clinical Nutrition,https://doi.org/10.1093/ajcn/55.5.996,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,1-3 years,Male,8000,mg,Research-based,American Journal of Clinical Nutrition,https://doi.org/10.1093/ajcn/55.5.996,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,4-8 years,Female,10000,mg,Research-based,American Journal of Clinical Nutrition,https://doi.org/10.1093/ajcn/55.5.996,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,4-8 years,Male,10000,mg,Research-based,American Journal of Clinical Nutrition,https://doi.org/10.1093/ajcn/55.5.996,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,9-13 years,Female,12000,mg,Research-based,American Journal of Clinical Nutrition,https://doi.org/10.1093/ajcn/55.5.996,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,9-13 years,Male,12000,mg,Research-based,American Journal of Clinical Nutrition,https://doi.org/10.1093/ajcn/55.5.996,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,14-18 years,Female,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,14-18 years,Lactating,20000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,14-18 years,Male,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,14-18 years,Pregnant,18000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,19-30 years,Female,15000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
Glutamine,19-30 years,Lactating,20000,mg,Research-based,Critical Care Medicine,https://doi.org/10.1097/CCM.0000000000001429,"Conditionally essential during critical illness, sepsis, trauma, burns, chemotherapy, intense exercise, stress, immunosuppression, and pregnancy. Optimal: 10000-20000mg/day for gut health, clinical: up to 30000mg/day"
